Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-03-03,14.343,14.343,14.343,14.343,-3.606,-20.09%,0,0
2026-03-02,17.949,17.949,17.949,17.949,-3.759,-17.32%,0,0
2026-02-27,21.708,21.708,21.708,21.708,4.519,+26.29%,0,0
2026-02-26,17.189,17.189,17.189,17.189,-3.346,-16.29%,0,0
2026-02-25,20.535,20.535,20.535,20.535,1.38,+7.20%,0,0
2026-02-24,19.155,19.155,19.155,19.155,0.267,+1.41%,0,0
2026-02-23,18.888,18.888,18.888,18.888,4.564,+31.86%,0,0
2026-02-20,14.324,14.324,14.324,14.324,3.954,+38.13%,0,0
2026-02-19,10.37,10.37,10.37,10.37,0.272,+2.69%,0,0
2026-02-18,10.098,10.098,10.098,10.098,2.306,+29.59%,0,0
2026-02-17,7.792,7.792,7.792,7.792,-1.852,-19.20%,0,0
2026-02-13,9.644,9.644,9.644,9.644,0.08,+0.84%,0,0
2026-02-12,9.564,9.564,9.564,9.564,-5.549,-36.72%,0,0
2026-02-11,15.113,15.113,15.113,15.113,2.204,+17.07%,0,0
2026-02-10,12.909,12.909,12.909,12.909,-2.072,-13.83%,0,0
2026-02-09,14.981,14.981,14.981,14.981,3.006,+25.10%,0,0
2026-02-06,11.975,11.975,11.975,11.975,1.652,+16.00%,0,0
2026-02-05,10.323,10.323,10.323,10.323,-5.571,-35.05%,0,0
2026-02-04,15.894,15.894,15.894,15.894,0.692,+4.55%,0,0
2026-02-03,15.202,15.202,15.202,15.202,4.467,+41.61%,0,0
2026-02-02,10.735,10.735,10.735,10.735,-3.591,-25.07%,0,0
2026-01-30,14.326,14.326,14.326,14.326,-25.407,-63.94%,0,0
2026-01-29,39.733,39.733,39.733,39.733,1.626,+4.27%,0,0
2026-01-28,38.107,38.107,38.107,38.107,7.19,+23.26%,0,0
2026-01-27,30.917,30.917,30.917,30.917,-12.238,-28.36%,0,0
2026-01-26,43.155,43.155,43.155,43.155,16.981,+64.88%,0,0
2026-01-23,26.174,26.174,26.174,26.174,4.012,+18.10%,0,0
2026-01-22,22.162,22.162,22.162,22.162,2.102,+10.48%,0,0
2026-01-21,20.06,20.06,20.06,20.06,-1.408,-6.56%,0,0
2026-01-20,21.468,21.468,21.468,21.468,4.464,+26.25%,0,0
2026-01-16,17.004,17.004,17.004,17.004,-2.53,-12.95%,0,0
2026-01-15,19.534,19.534,19.534,19.534,0.39,+2.04%,0,0
2026-01-14,19.144,19.144,19.144,19.144,4.309,+29.05%,0,0
2026-01-13,14.835,14.835,14.835,14.835,0.748,+5.31%,0,0
2026-01-12,14.087,14.087,14.087,14.087,3.182,+29.18%,0,0
2026-01-09,10.905,10.905,10.905,10.905,2.767,+34.00%,0,0
2026-01-08,8.138,8.138,8.138,8.138,-1.246,-13.28%,0,0
2026-01-07,9.384,9.384,9.384,9.384,-3.162,-25.20%,0,0
2026-01-06,12.546,12.546,12.546,12.546,2.322,+22.71%,0,0
2026-01-05,10.224,10.224,10.224,10.224,3.479,+51.58%,0,0
2026-01-02,6.745,6.745,6.745,6.745,0.289,+4.48%,0,0
2025-12-31,6.456,6.456,6.456,6.456,-4.092,-38.79%,0,0
2025-12-30,10.548,10.548,10.548,10.548,3.374,+47.03%,0,0
"Downloaded from Barchart.com as of 06-09-2026 06:58am CDT"
