Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
2026-03-12,11.684,11.684,11.684,11.684,-0.306,-2.55%,0,0
2026-03-11,11.99,11.99,11.99,11.99,-2.898,-19.47%,0,0
2026-03-10,14.888,14.888,14.888,14.888,3.114,+26.45%,0,0
2026-03-09,11.774,11.774,11.774,11.774,-0.355,-2.93%,0,0
2026-03-06,12.129,12.129,12.129,12.129,1.085,+9.82%,0,0
2026-03-05,11.044,11.044,11.044,11.044,-1.052,-8.70%,0,0
2026-03-04,12.096,12.096,12.096,12.096,-0.334,-2.69%,0,0
2026-03-03,12.43,12.43,12.43,12.43,-3.246,-20.71%,0,0
2026-03-02,15.676,15.676,15.676,15.676,-3.354,-17.62%,0,0
2026-02-27,19.03,19.03,19.03,19.03,4.14,+27.80%,0,0
2026-02-26,14.89,14.89,14.89,14.89,-3.058,-17.04%,0,0
2026-02-25,17.948,17.948,17.948,17.948,0.948,+5.58%,0,0
2026-02-24,17,17,17,17,0.28,+1.67%,0,0
2026-02-23,16.72,16.72,16.72,16.72,4.429,+36.03%,0,0
2026-02-20,12.291,12.291,12.291,12.291,3.51,+39.97%,0,0
2026-02-19,8.781,8.781,8.781,8.781,0.217,+2.53%,0,0
2026-02-18,8.564,8.564,8.564,8.564,2.153,+33.58%,0,0
2026-02-17,6.411,6.411,6.411,6.411,-1.465,-18.60%,0,0
2026-02-13,7.876,7.876,7.876,7.876,-0.142,-1.77%,0,0
2026-02-12,8.018,8.018,8.018,8.018,-4.586,-36.39%,0,0
2026-02-11,12.604,12.604,12.604,12.604,1.746,+16.08%,0,0
2026-02-10,10.858,10.858,10.858,10.858,-1.801,-14.23%,0,0
2026-02-09,12.659,12.659,12.659,12.659,2.523,+24.89%,0,0
2026-02-06,10.136,10.136,10.136,10.136,1.537,+17.87%,0,0
2026-02-05,8.599,8.599,8.599,8.599,-4.943,-36.50%,0,0
2026-02-04,13.542,13.542,13.542,13.542,-0.14,-1.02%,0,0
2026-02-03,13.682,13.682,13.682,13.682,4.619,+50.97%,0,0
2026-02-02,9.063,9.063,9.063,9.063,-3.168,-25.90%,0,0
2026-01-30,12.231,12.231,12.231,12.231,-22.739,-65.02%,0,0
2026-01-29,34.97,34.97,34.97,34.97,1.607,+4.82%,0,0
2026-01-28,33.363,33.363,33.363,33.363,6.82,+25.69%,0,0
2026-01-27,26.543,26.543,26.543,26.543,-16.765,-38.71%,0,0
2026-01-26,43.308,43.308,43.308,43.308,21.366,+97.37%,0,0
2026-01-23,21.942,21.942,21.942,21.942,3.447,+18.64%,0,0
2026-01-22,18.495,18.495,18.495,18.495,1.717,+10.23%,0,0
2026-01-21,16.778,16.778,16.778,16.778,-1.224,-6.80%,0,0
2026-01-20,18.002,18.002,18.002,18.002,3.758,+26.38%,0,0
2026-01-16,14.244,14.244,14.244,14.244,-2.316,-13.99%,0,0
2026-01-15,16.56,16.56,16.56,16.56,0.758,+4.80%,0,0
2026-01-14,15.802,15.802,15.802,15.802,3.614,+29.65%,0,0
"Downloaded from Barchart.com as of 06-10-2026 02:18am CDT"
